,fit_time,score_time,val_balanced_accuracy,train_balanced_accuracy,test_accuracy,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0,0.2379472255706787,0.0011577606201171875,0.16495726495726495,1.0,0.13333333333333333,0.1627922077922078,0.13333333333333333,0.1336289592760181,0.10360195360195361
1,0.2378838062286377,0.0011730194091796875,0.10054945054945055,1.0,0.2,0.18877777777777777,0.2,0.1872219026990867,0.18949938949938952
2,0.23883700370788574,0.001107931137084961,0.08974358974358973,1.0,0.13333333333333333,0.15847494553376903,0.13333333333333333,0.13710848839269893,0.10115995115995116
3,0.23787808418273926,0.0012140274047851562,0.12692307692307692,1.0,0.14666666666666667,0.1647183317771553,0.14666666666666667,0.13755617715617716,0.12411477411477412
4,0.24172282218933105,0.0011200904846191406,0.13818681318681317,1.0,0.14666666666666667,0.1477104377104377,0.14666666666666667,0.1382188182188182,0.13351648351648351
