,fold,loss
174,34,1.6599491191591662
175,35,1.75454229098649
176,35,1.564024845380201
177,35,1.6409573394397086
178,35,1.7545930690156744
179,35,1.6103180569971163
180,36,1.6864572199719607
181,36,1.632604346762943
182,36,1.5830217813070173
183,36,1.6905047429085613
184,36,1.586700918603643
185,37,1.6643230349544842
186,37,1.51321869363654
187,37,1.5955497938375596
188,37,1.6612938105990576
189,37,1.5768207190358587
190,38,1.6481784949226004
191,38,1.5705140278469816
192,38,1.5525349201564622
193,38,1.6668594736029965
194,38,1.5621429333443122
195,39,1.6137021261582551
196,39,1.5151893836989374
197,39,1.5133635122600377
198,39,1.6454438668692004
199,39,1.5191141976391518
200,40,1.557725120383571
201,40,1.4521497649452617
202,40,1.4713331582697662
203,40,1.6193972432403356
204,40,1.5495238350078648
205,41,1.5346335049542774
206,41,1.5455105262415367
207,41,1.4599662913728215
208,41,1.6261196993353042
209,41,1.481542044272023
210,42,1.5191007795506863
211,42,1.4079866492092736
212,42,1.487152419343789
213,42,1.5770594599182892
214,42,1.5063612546148601
215,43,1.5078678648380146
216,43,1.4564258147577032
217,43,1.462892239620803
218,43,1.56867474239249
219,43,1.4603927726474144
220,44,1.4806877112478112
221,44,1.392108758700836
222,44,1.4285920047335787
223,44,1.5425159165340963
224,44,1.5222031664930404
225,45,1.4595402848973937
226,45,1.4099239011277667
227,45,1.3902349360740678
228,45,1.5484861015373939
229,45,1.4413827229948253
230,46,1.4276601614843392
231,46,1.4111034119247485
232,46,1.3135457145274465
233,46,1.508297538865937
234,46,1.4507605209807724
235,47,1.3847026584204154
236,47,1.3439882031579908
237,47,1.3599891641959263
238,47,1.4808799050541264
239,47,1.425891383058342
240,48,1.4043997337304943
241,48,1.3518257446048147
242,48,1.3040040055306317
243,48,1.4754380699781995
244,48,1.4790649837708543
245,49,1.3917378270701595
246,49,1.285227104019848
247,49,1.2723369832099887
248,49,1.422186662840442
249,49,1.3958306831616087
250,50,1.3422569634295272
251,50,1.2900346032511394
252,50,1.2307664016904496
253,50,1.4231095332207004
254,50,1.3325173952946892
255,51,1.3244772934287032
256,51,1.3287460391148902
257,51,1.2754378105409223
258,51,1.3861166533202152
259,51,1.353901638649574
260,52,1.2812468099442913
261,52,1.2837645057802631
262,52,1.2183951726265103
263,52,1.362280302219284
264,52,1.3520574481934136
265,53,1.290865277338881
266,53,1.2410403202694573
267,53,1.255247302873984
268,53,1.3447461223199055
269,53,1.2913381905120913
270,54,1.2192328668831878
271,54,1.2756418028504926
272,54,1.1489928701369607
273,54,1.3289138637831774
274,54,1.325377515202421
275,55,1.2078392498288244
276,55,1.1758376608518313
277,55,1.1605259035252629
278,55,1.3139012899530909
279,55,1.2499866505694095
280,56,1.1976276596283069
281,56,1.1857814669021487
282,56,1.1138658741242677
283,56,1.339263164335504
284,56,1.2329223203135065
285,57,1.151681264443026
286,57,1.235616493904332
287,57,1.0914089689632502
288,57,1.2474005333098543
289,57,1.2167405943113745
290,58,1.2120490475540362
291,58,1.1759803124048758
292,58,1.0922413540365716
293,58,1.2568846561969242
294,58,1.2217420157914773
295,59,1.1198199161356739
296,59,1.1103671852147896
297,59,1.0329212271861012
298,59,1.184109937080282
299,59,1.197749551147767
300,60,1.1459390634038684
301,60,1.1147618163358706
302,60,1.0166993878588038
303,60,1.209374646299973
304,60,1.181205675375964
305,61,1.113192849230397
306,61,1.0581118009400605
307,61,1.0193176261279915
308,61,1.168293698179165
309,61,1.1349081707369433
310,62,1.1189171869355872
311,62,1.0793345414514954
312,62,0.9608631681180406
313,62,1.1425121208805171
314,62,1.103344222119346
315,63,1.0586011754739277
316,63,1.0358808537629964
317,63,0.9071781150138748
318,63,1.1050692526582773
319,63,1.068299185192533
320,64,1.04867200591505
321,64,1.038806796983045
322,64,0.9024673953119571
323,64,1.0784480814423887
324,64,1.1155199364723398
325,65,0.9932360992372993
326,65,0.9753440525891697
327,65,0.8914182498820519
328,65,1.080095126548123
329,65,1.0386871458734928
330,66,1.017365308759579
331,66,0.9504656722799933
332,66,0.8608284212780043
333,66,1.0704085211729948
334,66,0.979424764937054
335,67,0.9488563498607768
336,67,0.9504749210297189
337,67,0.8924605068687698
338,67,1.0498189228292198
339,67,1.0353140659734343
340,68,1.0061433378120725
341,68,0.9088268673417674
342,68,0.7763550110283551
343,68,1.0298196168910685
344,68,0.9757332266916651
345,69,0.9122462180527166
346,69,0.8683427601075248
347,69,0.7814302726276884
348,69,1.015611288553912
349,69,0.9187231151486362
350,70,0.9540500434590361
351,70,0.8919122668739348
352,70,0.7392090551970489
353,70,0.9964755903133063
354,70,0.9543618817626505
355,71,0.8798070185708607
356,71,0.8498640497245068
357,71,0.7274298829910841
358,71,0.9930452786059802
359,71,0.9073489871462163
360,72,0.9014849937115109
361,72,0.8631381747647022
362,72,0.7232223793675083
363,72,0.9228269669966198
364,72,0.9347834238419409
365,73,0.829774708100149
366,73,0.8091595168582159
367,73,0.7371684135943151
368,73,0.9945418297903499
369,73,0.8590321585903209
370,74,0.8319660471048334
371,74,0.7798925141367818
372,74,0.6613142098569436
373,74,0.9240326604737155
374,74,0.8812733149544486
375,75,0.8614959198595677
376,75,0.7817037372876221
377,75,0.7012362881794287
378,75,0.9155654885787298
379,75,0.8596016881996398
380,76,0.799633259264461
381,76,0.7233946357382824
382,76,0.6479952591413881
383,76,0.8667546733991095
384,76,0.7995261193290131
385,77,0.7294277062513846
386,77,0.704380265620921
387,77,0.6123006529479
388,77,0.9253357151334622
389,77,0.7896700403553403
390,78,0.7667282066694541
391,78,0.6779240812419469
392,78,0.6303255634827499
393,78,0.885782671551999
394,78,0.7725098321705839
395,79,0.7428247833955731
396,79,0.6752717887231217
397,79,0.6209044378991238
398,79,0.9360171184304207
399,79,0.7319629230548127
400,80,0.7323026341192429
401,80,0.6669858888886372
402,80,0.6097631503399076
403,80,0.899824229898808
404,80,0.6974976524547684
405,81,0.7083768071101514
406,81,0.6499956311119061
407,81,0.5699112782987626
408,81,0.8481142553501295
409,81,0.7270694439366262
410,82,0.6839480067908067
411,82,0.647482773872938
412,82,0.5483533490466591
413,82,0.8315121122713255
414,82,0.694880011641703
415,83,0.652267597610008
416,83,0.6094534641355589
417,83,0.5323063238911322
418,83,0.8558231451918448
419,83,0.6701577057354465
420,84,0.6542711633108124
421,84,0.5921669499232007
422,84,0.48773182447253033
423,84,0.7547268223077566
424,84,0.6675174075124323
425,85,0.6573553403052986
426,85,0.5479902904201974
427,85,0.4822686379169376
428,85,0.7668078435057043
429,85,0.6672868467710188
430,86,0.5998115732850338
431,86,0.5996598777814146
432,86,0.4615079707010851
433,86,0.7201035579506728
434,86,0.6232338544323345
435,87,0.6144766929035738
436,87,0.551047987710026
437,87,0.4162298702933839
438,87,0.7180046760920256
439,87,0.6639708180254492
440,88,0.5608152405822924
441,88,0.5069992774687676
442,88,0.4961443440298012
443,88,0.6844157109788822
444,88,0.6087998468519106
445,89,0.5365917443241819
446,89,0.5659495458972587
447,89,0.38813102756674883
448,89,0.7003020187382365
449,89,0.5607176514946323
450,90,0.49480775740985616
451,90,0.5062139994437388
452,90,0.4343492655047959
453,90,0.6378714479780917
454,90,0.5881038728762013
455,91,0.5427342423067836
456,91,0.5021592279557644
457,91,0.3899652413561701
458,91,0.6205007636648285
459,91,0.5323992033416634
460,92,0.495559076350587
461,92,0.4940879094195435
462,92,0.3662005811171618
463,92,0.5895744760314919
464,92,0.4755606836248895
465,93,0.4928471993001453
466,93,0.4771497206000802
467,93,0.3657123227382885
468,93,0.5871341980176598
469,93,0.5558299854118187
470,94,0.4726121056411011
471,94,0.46868844541266025
472,94,0.2960825471098731
473,94,0.5765309974822469
474,94,0.49409260701514357
475,95,0.5007905498742982
476,95,0.4623063504014435
477,95,0.34997759056289707
478,95,0.5832875210525982
479,95,0.48056450667628164
480,96,0.42464011212515185
481,96,0.4327899457125178
482,96,0.27753561914813446
483,96,0.5984808288526409
484,96,0.4283519618741241
485,97,0.447367871427671
486,97,0.4023734004841234
487,97,0.31206493547358377
488,97,0.5370277647965922
489,97,0.4310935660578058
490,98,0.3819342910165619
491,98,0.3846028077377683
492,98,0.26388961093546603
493,98,0.5346157334199445
494,98,0.40959529104983583
495,99,0.41221836654263505
496,99,0.4100050017612737
497,99,0.27436638896285803
498,99,0.5341469608252073
499,99,0.39558487900447475
500,100,0.38614997975401866
501,100,0.35842810446445267
502,100,0.2606015194153409
503,100,0.4859614741137335
504,100,0.41786089850528185
505,101,0.37018753165250246
506,101,0.3619344871264867
507,101,0.2934498010096833
508,101,0.46401893797370775
509,101,0.3593301484173343
510,102,0.348298336572967
511,102,0.397668204578823
512,102,0.25251963939702404
513,102,0.5313579192013473
514,102,0.38762188136966624
515,103,0.36530978566876776
516,103,0.32600661403741454
517,103,0.2419168733559715
518,103,0.4900666057377203
519,103,0.38793950761400375
520,104,0.3753413345111883
521,104,0.344127667419033
522,104,0.2366669679830745
523,104,0.5044985659219219
524,104,0.38175799617885736
525,105,0.3516872045805151
526,105,0.29683298252729184
527,105,0.24719882656932185
528,105,0.47087903694716576
529,105,0.40812093818002626
530,106,0.3615466269443307
531,106,0.2993679574063638
532,106,0.21696621112459216
533,106,0.4162642782372756
534,106,0.3180767051344965
535,107,0.28653332434172685
536,107,0.26878108195782435
537,107,0.2664388177402245
538,107,0.45883063614590175
539,107,0.3647304486670904
540,108,0.3606909442003834
541,108,0.2817521569951963
542,108,0.23622285994312459
543,108,0.4212805432996829
544,108,0.3231646415872348
545,109,0.2912597427022399
546,109,0.25628398993550394
547,109,0.21015232776439696
548,109,0.44962865958344067
549,109,0.33664755228436316
550,110,0.29797960526184997
551,110,0.23720196578707012
552,110,0.22819789319690406
553,110,0.36859464405095643
554,110,0.2819444227894813
555,111,0.26374683211507116
556,111,0.2264602981076055
557,111,0.19401424889043614
558,111,0.4233879493020691
559,111,0.3357121019239122
560,112,0.28130953151111376
561,112,0.23735153441915796
562,112,0.19710161731991377
563,112,0.3425109187016406
564,112,0.26384264725877765
565,113,0.2728899288696866
566,113,0.22532867789794506
567,113,0.17680690419599582
568,113,0.41238578096848494
569,113,0.30183199026315266
570,114,0.25869394009181435
571,114,0.20721046770319612
572,114,0.18347047130695798
573,114,0.3371007340445529
574,114,0.26662446989930066
575,115,0.21540770121126676
576,115,0.19823814927183186
577,115,0.1751981388185947
578,115,0.3643736337992462
579,115,0.3171159923793717
580,116,0.2393413870228106
581,116,0.19089751968935434
582,116,0.1665663352699255
583,116,0.416657114593826
584,116,0.2200578765391634
585,117,0.19376399981728187
586,117,0.18693766864199007
587,117,0.15138765336671317
588,117,0.3204244782968016
589,117,0.2537738075505226
590,118,0.21474986492381803
591,118,0.1748756490046025
592,118,0.16587948742344416
593,118,0.33606413151631936
594,118,0.23572965314422925
595,119,0.17774842139934588
596,119,0.15685855195138998
597,119,0.12537412784592614
598,119,0.32158631818623884
599,119,0.20694454535036286
600,120,0.1883326340182925
601,120,0.15551404567733543
602,120,0.13936211068587454
603,120,0.2923098897887572
604,120,0.263373807150024
605,121,0.15583010766010214
606,121,0.1428931476936917
607,121,0.1242267727950262
608,121,0.3784056411016023
609,121,0.17629081561546223
610,122,0.16170316917574212
611,122,0.1632786465291644
612,122,0.12148542209896131
613,122,0.2945183509647425
614,122,0.19858145681430434
615,123,0.17041378321221975
616,123,0.14763096596303898
617,123,0.09360059430862257
618,123,0.27883969217004856
619,123,0.16947399177442826
620,124,0.14365156972286833
621,124,0.13544921997389558
622,124,0.09518778544369354
623,124,0.28116629784377295
624,124,0.16368796316691708
625,125,0.12976581386936498
626,125,0.13238000464164573
627,125,0.083216416080302
628,125,0.31386638299076197
629,125,0.14681066268100526
630,126,0.13145255583174237
631,126,0.12621104343203415
632,126,0.09699213916081309
633,126,0.263203108217826
634,126,0.13834658656939808
635,127,0.10517006578915815
636,127,0.14135541535460486
637,127,0.07594719971944457
638,127,0.2269969883872346
639,127,0.138603970386758
640,128,0.12286810022491294
641,128,0.1075574923192264
642,128,0.08517307586261882
643,128,0.23405921572768051
644,128,0.14212742323148636
645,129,0.10224127344314797
646,129,0.1185558209163915
647,129,0.07883504873249741
648,129,0.1852069924779431
649,129,0.12480084556530202
650,130,0.1533713658376816
651,130,0.10245043495492885
652,130,0.06789678810586855
653,130,0.23328282680064932
654,130,0.11887153768127474
655,131,0.1142109366416849
656,131,0.10290439590645144
657,131,0.07176794581794455
658,131,0.19318888239862575
659,131,0.1200961341135276
660,132,0.10542132612552792
661,132,0.0983760248855048
662,132,0.061116713026242504
663,132,0.18993124007568613
664,132,0.10601421079550327
665,133,0.09317685413511863
666,133,0.09214114808474148
667,133,0.06066984324921779
668,133,0.2095646261814628
669,133,0.11899117199501266
670,134,0.0928439943694955
671,134,0.07810204702787751
672,134,0.06264215236201842
673,134,0.1562663412236694
674,134,0.10973024608753958
675,135,0.08880955810727255
676,135,0.080395786307954
677,135,0.0541386793885681
678,135,0.15291111908281155
679,135,0.10280688467463193
680,136,0.0785711100910234
681,136,0.07187409620158546
682,136,0.05315536725858852
683,136,0.16849997562276223
684,136,0.10142242119082141
685,137,0.07829906816393079
686,137,0.07259973893641262
687,137,0.05104395415060687
688,137,0.15995160167167846
689,137,0.08697356243853799
690,138,0.07462178909513348
691,138,0.07499590231918421
692,138,0.04704129135204006
693,138,0.14101545510312902
694,138,0.08775268157844307
695,139,0.08256043140093558
696,139,0.05872113273532232
697,139,0.048072523061537996
698,139,0.13843603410256525
699,139,0.09286317484813573
700,140,0.07285437681668333
701,140,0.064478949720241
702,140,0.045334635224666485
703,140,0.12918059531116058
704,140,0.07525756426852089
705,141,0.06303777343666185
706,141,0.055838833608572225
707,141,0.042402124291048816
708,141,0.15390062239737062
709,141,0.07793833155393927
710,142,0.06229223143045837
711,142,0.05614558058714215
712,142,0.040237909399074
713,142,0.11529041392497337
714,142,0.06702968649792798
715,143,0.06225135783591414
716,143,0.054588431574552405
717,143,0.042485937047041844
718,143,0.13400808550076235
719,143,0.06689212282275389
720,144,0.05160186447172164
721,144,0.05080908529139928
722,144,0.038122216434951096
723,144,0.10297010749800346
724,144,0.07008567101228393
725,145,0.057877034787846324
726,145,0.05040471732399866
727,145,0.03727975730754965
728,145,0.12610609287933575
729,145,0.0610027431441791
730,146,0.05400695733914504
731,146,0.04646241541282347
732,146,0.040030047168203145
733,146,0.09441191822948024
734,146,0.06744877882871173
735,147,0.047780203645348455
736,147,0.04563862730946052
737,147,0.03663752340967209
738,147,0.10902641409611877
739,147,0.06806648013711496
740,148,0.04658878045687676
741,148,0.04191666934632098
742,148,0.03485506189924414
743,148,0.0916417474662714
744,148,0.056189601689870666
745,149,0.04402643275964072
746,149,0.03962302122038418
747,149,0.035974374350077866
748,149,0.09149722273739545
749,149,0.0576053235698079
750,150,0.03987004341988877
751,150,0.038670096425736586
752,150,0.03319066046957506
753,150,0.09546623110783337
754,150,0.05281849036626872
755,151,0.04163406293337954
756,151,0.03888521536765651
757,151,0.031998899821193735
758,151,0.08236018758940172
759,151,0.05893836737907631
760,152,0.038760556893709705
761,152,0.0363556084202451
762,152,0.029642136856326193
763,152,0.09314351815796003
764,152,0.0467968133904758
765,153,0.03807663549799574
766,153,0.03462439716920828
767,153,0.028973402894210132
768,153,0.08546318236309844
769,153,0.057171101399045354
770,154,0.03625992283191459
771,154,0.035440670253339954
772,154,0.03073364155459659
773,154,0.11996275837776199
774,154,0.04871585146352065
775,155,0.03509388776996894
776,155,0.03433644242673411
777,155,0.028447127439032986
778,155,0.07550540484766761
779,155,0.05199010917947448
780,156,0.03615653403411164
781,156,0.03245771638122387
782,156,0.027614738008319872
783,156,0.09663784183119078
784,156,0.04756270279229725
785,157,0.03419626248535297
786,157,0.03141141816789931
787,157,0.028069047090573507
788,157,0.0717355500907382
789,157,0.05864590743013895
790,158,0.03229935713430709
791,158,0.03116194939827974
792,158,0.025841424417762035
793,158,0.0857209187306052
794,158,0.04280913603225579
795,159,0.03317476020863703
796,159,0.03092990162491688
797,159,0.025728849044546847
798,159,0.07158425941981555
799,159,0.05394348228776213
800,160,0.031101502398444187
801,160,0.029653124946783255
802,160,0.027051746267685885
803,160,0.06096233137874431
804,160,0.05033953396646696
805,161,0.030783984678293012
806,161,0.028974703855773682
807,161,0.024827150594943448
808,161,0.0735159472458088
809,161,0.04205656705947721
810,162,0.028804464910110853
811,162,0.02782503461163183
812,162,0.02361651743095768
813,162,0.05939159369436309
814,162,0.04117917458933569
815,163,0.028760595683109638
816,163,0.027224904223108852
817,163,0.024344377276334803
818,163,0.06546302234434752
819,163,0.037579690131919426
820,164,0.027602006044060864
821,164,0.026699115099559686
822,164,0.022707138867763973
823,164,0.05954814621989723
824,164,0.03853945250156083
825,165,0.026687059275081984
826,165,0.028402094738629778
827,165,0.022333800007835247
828,165,0.05626814191053474
829,165,0.032492575845344165
830,166,0.02730213744265342
831,166,0.02489265813179901
832,166,0.023123230844722748
833,166,0.055641882618589156
834,166,0.03837801802930418
835,167,0.026215196650614923
836,167,0.023314415980237577
837,167,0.022142367623072538
838,167,0.05242660536191361
839,167,0.03434549448623143
840,168,0.026629236389264357
841,168,0.0242156571750883
842,168,0.02092314481434241
843,168,0.04692991914979327
844,168,0.03469436436383795
845,169,0.02569087621765832
846,169,0.024386087405152957
847,169,0.02040352564525654
848,169,0.046465033507753724
849,169,0.031637377759772024
850,170,0.02425963789492368
851,170,0.02267830304653858
852,170,0.020571784680375002
853,170,0.04454996676670271
854,170,0.02979508729104136
855,171,0.02480427511826111
856,171,0.02186000256012992
857,171,0.020152189574796826
858,171,0.04312872105446005
859,171,0.029926170085262157
860,172,0.024540095802740563
861,172,0.022869852807057434
862,172,0.019521460706958812
863,172,0.040792615124982466
864,172,0.02680521813789354
865,173,0.02313806735141512
866,173,0.020715929833716843
867,173,0.018908333066809332
868,173,0.03998136425722998
869,173,0.028040126551980283
870,174,0.022261809341612097
871,174,0.022703096794385653
872,174,0.019133176602668098
873,174,0.038912482521319305
874,174,0.028151472677852854
875,175,0.02220314175731724
876,175,0.02357117643127778
877,175,0.018818778533090455
878,175,0.0348176475461238
879,175,0.02537217243576443
880,176,0.02191185416915551
881,176,0.02003152758128453
882,176,0.01888672307540184
883,176,0.03415783599290945
884,176,0.026121777675641573
885,177,0.020842333642465287
886,177,0.02071436502151834
887,177,0.018746124080419486
888,177,0.03560731215236197
889,177,0.026175858378251562
890,178,0.021429102698272768
891,178,0.020012151542460357
892,178,0.018151037868352517
893,178,0.034093555920790344
894,178,0.02423745025800165
895,179,0.022286873424505162
896,179,0.018512691847838443
897,179,0.017868896677959198
898,179,0.031524115481868016
899,179,0.024177828313662827
900,180,0.022238506358022447
901,180,0.019251766335647187
902,180,0.01797777575959587
903,180,0.03141539710012577
904,180,0.0235518478474737
905,181,0.02083479133048204
906,181,0.01812692679030051
907,181,0.017497522812369482
908,181,0.032341408174047744
909,181,0.022654502748859502
910,182,0.019899223298832522
911,182,0.018986233318606754
912,182,0.016902621636689666
913,182,0.030184516264404174
914,182,0.02253099231860184
915,183,0.02031902599721125
916,183,0.018618640590057304
917,183,0.016857121207211726
918,183,0.028109247806811323
919,183,0.02229830031904686
920,184,0.019264332398609252
921,184,0.01747050285080218
922,184,0.01657418026286873
923,184,0.028536100092991463
924,184,0.02151244213967165
925,185,0.019107900770612692
926,185,0.01914024365129473
927,185,0.016447834152840228
928,185,0.02848455981665885
929,185,0.02099115955306705
930,186,0.01970848026890688
931,186,0.018675215565506505
932,186,0.016568966870059022
933,186,0.02837294208579433
934,186,0.020538980052369326
935,187,0.0188561542249407
936,187,0.016447434988962503
937,187,0.016510199685949804
938,187,0.027744434722239142
939,187,0.02107870942118503
940,188,0.018021943104663075
941,188,0.01657502989315963
942,188,0.01606118760539398
943,188,0.026417797705549893
944,188,0.021056007283856627
945,189,0.018698422128649413
946,189,0.0169793836410956
947,189,0.015716924019604332
948,189,0.02668497165370152
949,189,0.02015630816245077
950,190,0.01832759304745887
951,190,0.01620306309241019
952,190,0.01591249760288527
953,190,0.026929470582309604
954,190,0.019487635682688638
955,191,0.01715982284119739
956,191,0.015540791814816355
957,191,0.01574294169308723
958,191,0.025704881452650773
959,191,0.019256529536613085
960,192,0.016706476110210193
961,192,0.015552381683574222
962,192,0.015536240889083421
963,192,0.024265314293306247
964,192,0.01912133033875702
965,193,0.016949172897124276
966,193,0.01546168325136332
967,193,0.01516234240770417
968,193,0.024293702232186454
969,193,0.019025218367595322
970,194,0.016636945239646723
971,194,0.015016078278581674
972,194,0.014706227376131848
973,194,0.023844925212319037
974,194,0.019410083571005283
975,195,0.01606346415134927
976,195,0.0147582368657426
977,195,0.014853485006241082
978,195,0.023685640128692086
979,195,0.019202874543109448
980,196,0.01610078948358558
981,196,0.014609229420432641
982,196,0.01447956935471915
983,196,0.02367888436431955
984,196,0.01834967712972936
985,197,0.016179866607967372
986,197,0.014462969301279662
987,197,0.014134627663231225
988,197,0.022827737342566917
989,197,0.017762647215059105
990,198,0.015748003679929977
991,198,0.014387101567077017
992,198,0.014641315999010375
993,198,0.02206297809302277
994,198,0.017798833625046202
995,199,0.015391195120831825
996,199,0.014199677686139821
997,199,0.01446608421448339
998,199,0.021753214952956016
999,199,0.017625950578500655
