,fit_time,score_time,val_balanced_accuracy,train_balanced_accuracy,test_accuracy,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0,0.0012161731719970703,0.0013048648834228516,0.2076923076923077,1.0,0.10666666666666667,0.07669696969696971,0.10666666666666667,0.08643941679235798,0.11043956043956044
1,0.002386808395385742,0.0016777515411376953,0.12374847374847374,1.0,0.08,0.07246031746031746,0.08,0.07329900660529465,0.059065934065934064
2,0.0010328292846679688,0.002214193344116211,0.11611721611721612,1.0,0.10666666666666667,0.09750915750915749,0.10666666666666667,0.08961576549811844,0.09038461538461541
3,0.0011589527130126953,0.001363992691040039,0.17115384615384616,1.0,0.12,0.10348148148148148,0.12,0.09996101364522415,0.12445054945054945
4,0.0010879039764404297,0.0013720989227294922,0.15421245421245422,1.0,0.14666666666666667,0.1445815295815296,0.14666666666666667,0.1308564743047502,0.14945054945054945
