,fit_time,score_time,val_balanced_accuracy,train_balanced_accuracy,test_accuracy,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0,0.00526881217956543,0.0013370513916015625,0.1391941391941392,0.19861932938856017,0.17333333333333334,0.0778157284419144,0.17333333333333334,0.10066822066822066,0.14615384615384616
1,0.0052869319915771484,0.0013689994812011719,0.08547008547008547,0.18278388278388277,0.22666666666666666,0.09683105565458507,0.22666666666666666,0.1278671811280507,0.20192307692307693
2,0.005369901657104492,0.0013239383697509766,0.1565934065934066,0.18530052943008407,0.2,0.08344622697563873,0.2,0.11436244800950685,0.16153846153846155
3,0.005257129669189453,0.0013151168823242188,0.11538461538461539,0.21347073978652925,0.13333333333333333,0.03838338338338338,0.13333333333333333,0.05820488046575003,0.13076923076923078
4,0.005464076995849609,0.001313924789428711,0.08241758241758242,0.20130139765767296,0.16,0.07649494949494949,0.16,0.09816215348496553,0.1315934065934066
