,fit_time,score_time,val_balanced_accuracy,train_balanced_accuracy,test_accuracy,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0,0.002610921859741211,0.0008740425109863281,0.18199023199023198,1.0,0.13333333333333333,0.18307692307692305,0.13333333333333333,0.14125652125652124,0.1003052503052503
1,0.0022079944610595703,0.0008180141448974609,0.1089133089133089,1.0,0.10666666666666667,0.12587301587301586,0.10666666666666667,0.10603018985371926,0.0983821733821734
2,0.0026099681854248047,0.0008780956268310547,0.06666666666666667,1.0,0.08,0.13460317460317459,0.08,0.09480715363068304,0.06675824175824176
3,0.0023250579833984375,0.0008671283721923828,0.07756410256410257,1.0,0.16,0.17087445887445887,0.16,0.15086483886483884,0.23095238095238096
4,0.002277851104736328,0.000843048095703125,0.08681318681318681,1.0,0.14666666666666667,0.17396248196248196,0.14666666666666667,0.1457356369121075,0.13342490842490842
