,fit_time,score_time,val_f1_weighted,train_f1_weighted,test_accuracy,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0,0.22961783409118652,0.0015969276428222656,0.9655172413793104,0.9732928325969563,0.9722222222222222,0.9742063492063492,0.9722222222222222,0.9720752498530276,0.9696969696969697
1,0.23047614097595215,0.0015499591827392578,0.9642117716651878,0.9823111014848704,0.9444444444444444,0.9465811965811967,0.9444444444444444,0.9443386243386244,0.9440559440559441
2,0.018008708953857422,0.0012280941009521484,0.29442508710801396,0.22683992382659351,0.3611111111111111,0.13040123456790123,0.3611111111111111,0.19160997732426305,0.3333333333333333
3,0.11240887641906738,0.001505136489868164,0.8335743204164257,0.7890428018849504,0.8055555555555556,0.8263888888888888,0.8055555555555556,0.8061605162331116,0.8001165501165501
4,0.16096711158752441,0.0014579296112060547,0.7491685945633313,0.9301400563046784,0.8611111111111112,0.86496373996374,0.8611111111111112,0.8599597423510468,0.864996114996115
