,fit_time,score_time,val_f1_weighted,train_f1_weighted,test_accuracy,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_balanced_accuracy
0,0.0006837844848632812,0.0007331371307373047,1.0,1.0,0.9722222222222222,0.9743589743589745,0.9722222222222222,0.9722222222222222,0.9743589743589745
1,0.000843048095703125,0.0006940364837646484,1.0,1.0,0.9722222222222222,0.9743589743589745,0.9722222222222222,0.9722222222222222,0.9743589743589745
2,0.00048804283142089844,0.0006198883056640625,1.0,1.0,0.9722222222222222,0.9743589743589745,0.9722222222222222,0.9722222222222222,0.9743589743589745
3,0.00045490264892578125,0.0005860328674316406,1.0,1.0,0.9722222222222222,0.9743589743589745,0.9722222222222222,0.9722222222222222,0.9743589743589745
4,0.0006799697875976562,0.0007131099700927734,1.0,1.0,0.9722222222222222,0.9743589743589745,0.9722222222222222,0.9722222222222222,0.9743589743589745
