,fold,loss
315,63,0.6335601574218078
316,63,0.5927241544420699
317,63,
318,63,0.6039525141920182
319,63,0.5167816343125368
320,64,0.6305064265398939
321,64,0.5625803961198202
322,64,
323,64,0.6224344174716009
324,64,0.5035821665153581
325,65,0.6073098320936917
326,65,0.5586742430655166
327,65,
328,65,0.5911768718818875
329,65,0.45853314474401985
330,66,0.6376119045859214
331,66,0.5342926516084786
332,66,
333,66,0.599138896364189
334,66,0.44989458025393986
335,67,0.6275524087396576
336,67,0.5341136369095159
337,67,
338,67,0.5846916522840646
339,67,0.4515322833771947
340,68,0.610326535207953
341,68,0.5169554948944934
342,68,
343,68,0.5687426568773766
344,68,0.45077245022579393
345,69,0.6303747048014994
346,69,0.5039271258993585
347,69,
348,69,0.5990767242883108
349,69,0.4458463547199472
350,70,0.5941647867218907
351,70,0.49813938201545693
352,70,
353,70,0.5938905366417649
354,70,0.4260347793244928
355,71,0.6093739744124542
356,71,0.5019455389699837
357,71,
358,71,0.5644737758261962
359,71,0.42565346720097097
360,72,0.5926373449588601
361,72,0.6099070525806243
362,72,
363,72,0.590155411425068
364,72,0.4626618414713248
365,73,0.5918435176893917
366,73,0.8725947044432316
367,73,
368,73,0.6195332905924081
369,73,0.45448157891615154
370,74,0.5984448556914669
371,74,0.5485582474193413
372,74,
373,74,0.5831009918279716
374,74,0.40945125208320954
375,75,0.582649956952082
376,75,0.6337210124750288
377,75,
378,75,0.5929822772912408
379,75,0.39307016272291256
380,76,0.5984355586701018
381,76,0.6978320688537363
382,76,
383,76,0.5640749989002025
384,76,0.3995615304353626
385,77,0.5894077371906955
386,77,0.4896441671861076
387,77,
388,77,0.5673511906933766
389,77,0.3933614086881396
390,78,0.576690306456248
391,78,0.6624926905255987
392,78,
393,78,0.54459563003602
394,78,0.4009382890940867
395,79,0.5909430332149835
396,79,0.5360554215523018
397,79,
398,79,0.5287802481546646
399,79,0.4400577608315658
400,80,0.5791657928135602
401,80,0.5768259356760326
402,80,
403,80,0.5286494521242716
404,80,0.45130326466657056
405,81,0.5700287236383784
406,81,0.5234799857556194
407,81,
408,81,0.532110168968784
409,81,0.37499380089246925
410,82,0.5787053314336129
411,82,0.47931078018226875
412,82,
413,82,0.6647697569262702
414,82,0.3523664486614946
415,83,0.5679189751379209
416,83,0.5179216859483406
417,83,
418,83,0.8161263559807
419,83,0.4174287663096522
420,84,0.5592808306291039
421,84,0.474700430575258
422,84,
423,84,0.5503647498116624
424,84,0.4237963922434577
425,85,0.571933968988807
426,85,0.508122373509565
427,85,
428,85,0.7457077979141217
429,85,0.3731404029617682
430,86,0.5662835870039629
431,86,0.5059079798109318
432,86,
433,86,0.5752857890571056
434,86,0.3385597296020723
435,87,0.5461749286468351
436,87,0.4684715281233734
437,87,
438,87,0.7459961813423355
439,87,0.3645268675208469
440,88,0.5631517028725964
441,88,0.4744083727875482
442,88,
443,88,0.5933304013142909
444,88,0.41422581238646305
445,89,0.5651621784459603
446,89,0.4677743592597619
447,89,
448,89,0.7752974303893085
449,89,0.4508788079581665
450,90,0.5315891803853958
451,90,0.45313281692459384
452,90,
453,90,0.5473128154934033
454,90,0.4019129951157311
455,91,0.5555266272002604
456,91,0.44718669293440405
457,91,
458,91,0.6847690232588951
459,91,0.32489928899599013
460,92,0.5762777355348818
461,92,0.4422150748764238
462,92,
463,92,
464,92,0.3980310106888236
465,93,0.5141985625628823
466,93,0.4344976442563851
467,93,
468,93,
469,93,0.44482134496134695
470,94,0.53679140809578
471,94,0.4253991206880776
472,94,
473,94,
474,94,0.3422489694010008
475,95,0.5799209050080919
476,95,0.42257130427009193
477,95,
478,95,
479,95,0.33522764380295667
480,96,0.4922136248398899
481,96,0.4206460601028967
482,96,
483,96,
484,96,0.4133739161087476
485,97,0.5090625258434929
486,97,0.4132184375715413
487,97,
488,97,
489,97,0.3515209021407145
490,98,0.6245116255822326
491,98,0.4065311970380472
492,98,
493,98,
494,98,0.3010395958545685
495,99,0.5491892950568622
496,99,0.4008307814226642
497,99,
498,99,
499,99,0.34166769078426984
500,100,0.4636947978290877
501,100,0.4002872548248475
502,100,
503,100,
504,100,0.3163909110589417
505,101,0.4781087608661184
506,101,0.42442823069322977
507,101,
508,101,
509,101,0.300365548401484
510,102,0.5063426002614158
511,102,0.44500584166979545
512,102,
513,102,
514,102,0.32236068299649245
515,103,0.5149396168701074
516,103,0.47539272205413796
517,103,
518,103,
519,103,0.29649474143387183
520,104,0.43748150477429426
521,104,0.408932851877642
522,104,
523,104,
524,104,0.2886118273517848
525,105,0.41340305456241183
526,105,0.3833521414428622
527,105,
528,105,
529,105,0.2967655857622913
530,106,0.4534175219944672
531,106,0.403954045916709
532,106,
533,106,
534,106,0.2803869315642554
535,107,0.4169908050015215
536,107,0.40391329027868356
537,107,
538,107,
539,107,0.28384710761452675
540,108,0.35936069871683013
541,108,0.40521309177361087
542,108,
543,108,
544,108,0.29326797410167094
545,109,0.3704598902151971
546,109,0.3723252807299692
547,109,
548,109,
549,109,0.28157497549586963
550,110,0.4372831717110582
551,110,0.3576138038495488
552,110,
553,110,
554,110,0.2704263138864454
555,111,0.5432598824503291
556,111,0.35930062278644653
557,111,
558,111,
559,111,0.275172576120147
560,112,0.5163359626727775
561,112,0.36544402711439844
562,112,
563,112,
564,112,0.2736642668590612
565,113,0.38646660972868474
566,113,0.3647524321845021
567,113,
568,113,
569,113,0.26327819937937424
570,114,0.4644319308962285
571,114,0.3488503750828086
572,114,
573,114,
574,114,0.25936823526032754
575,115,0.34831503059835744
576,115,0.3392570924455502
577,115,
578,115,
579,115,0.2623459092073326
580,116,0.32742176205226653
581,116,0.3404039883507863
582,116,
583,116,
584,116,0.26608951322238583
585,117,0.47815181854855016
586,117,0.34683767424308987
587,117,
588,117,
589,117,0.26683144887179344
590,118,0.745565606216126
591,118,0.358832632952852
592,118,
593,118,
594,118,0.26279078310060466
595,119,0.5010493890878761
596,119,0.34842926990025624
597,119,
598,119,
599,119,0.2551222054808351
600,120,0.4238562182287527
601,120,0.33978459099943037
602,120,
603,120,
604,120,0.24689773548119087
605,121,0.5385674749630137
606,121,0.32392771372567064
607,121,
608,121,
609,121,0.2409860815459295
610,122,0.3754450935323286
611,122,0.32213258760645247
612,122,
613,122,
614,122,0.23910990811881438
615,123,0.48944873096671976
616,123,0.3313705393465737
617,123,
618,123,
619,123,0.24128102389598138
620,124,0.3188831871718669
621,124,0.3451071690563407
622,124,
623,124,
624,124,0.2538926696391615
625,125,0.38462167336532443
626,125,0.36349049683799156
627,125,
628,125,
629,125,0.2981458179166997
630,126,0.3723863241396848
631,126,0.3643117195991996
632,126,
633,126,
634,126,0.3525243867818897
635,127,0.3330987494409457
636,127,0.3537737788465134
637,127,
638,127,
639,127,0.48206152434178706
640,128,0.3488188182308166
641,128,0.31841843586695884
642,128,
643,128,
644,128,0.4273447533880305
645,129,0.30275335710456336
646,129,0.29946372234047197
647,129,
648,129,
649,129,0.2861701794899756
650,130,0.28881629366212047
651,130,0.31314696191311797
652,130,
653,130,
654,130,0.279462123651081
655,131,0.29238790348422283
656,131,0.3463735502152072
657,131,
658,131,
659,131,0.34463070706948584
660,132,0.30498952358610393
661,132,0.3869322051732037
662,132,
663,132,
664,132,0.2563256915318125
665,133,0.2918023950753238
666,133,0.3404763583508961
667,133,
668,133,
669,133,0.24529348631867925
670,134,0.27331495226021246
671,134,0.28767261669890676
672,134,
673,134,
674,134,
675,135,0.28154199937690594
676,135,0.3134762297856158
677,135,
678,135,
679,135,
680,136,0.24675349456048964
681,136,0.34784253166900014
682,136,
683,136,
684,136,
685,137,0.24800729454487655
686,137,0.37243535120713034
687,137,
688,137,
689,137,
690,138,0.25838141036833845
691,138,0.3167394984240852
692,138,
693,138,
694,138,
695,139,0.2518491223992406
696,139,0.28339098198231616
697,139,
698,139,
699,139,
700,140,0.2348328954547505
701,140,0.3431364616497405
702,140,
703,140,
704,140,
705,141,0.24531650627334253
706,141,0.3249423479286346
707,141,
708,141,
709,141,
710,142,0.23890714652671688
711,142,0.2761995216236878
712,142,
713,142,
714,142,
715,143,0.22640786054399062
716,143,0.3052037969772625
717,143,
718,143,
719,143,
720,144,0.22976153926913429
721,144,0.2655037840241078
722,144,
723,144,
724,144,
725,145,0.23107410499896847
726,145,0.26388855704085745
727,145,
728,145,
729,145,
730,146,0.22011995682859992
731,146,0.2759529638482152
732,146,
733,146,
734,146,
735,147,0.21992498772960775
736,147,0.2597734585944593
737,147,
738,147,
739,147,
740,148,0.22386234834680044
741,148,0.25675523810054146
742,148,
743,148,
744,148,
745,149,0.2145393590173502
746,149,0.2618010741261509
747,149,
748,149,
749,149,
750,150,0.21348735376810304
751,150,0.24135884800127594
752,150,
753,150,
754,150,
755,151,0.2152898525576596
756,151,0.25374460776051616
757,151,
758,151,
759,151,
760,152,0.2116383874372531
761,152,0.24106901838004263
762,152,
763,152,
764,152,
765,153,0.20727310168165047
766,153,0.24586369535131897
767,153,
768,153,
769,153,
770,154,0.21055558333645127
771,154,0.22875610023991827
772,154,
773,154,
774,154,
775,155,0.20690171832285542
776,155,0.22900819929218005
777,155,
778,155,
779,155,
780,156,0.20209679831492627
781,156,0.2237734050891872
782,156,
783,156,
784,156,
785,157,0.20399344097836938
786,157,0.22345321232933985
787,157,
788,157,
789,157,
790,158,0.20172645807616948
791,158,0.2170013510693912
792,158,
793,158,
794,158,
795,159,0.19858131990955827
796,159,0.21922090631865374
797,159,
798,159,
799,159,
800,160,0.1989560708295433
801,160,0.21525968624590253
802,160,
803,160,
804,160,
805,161,0.1979415574097366
806,161,0.2177628599004987
807,161,
808,161,
809,161,
810,162,0.19516924869685298
811,162,0.21185164340310458
812,162,
813,162,
814,162,
815,163,0.19550158278378302
816,163,0.20971506978021498
817,163,
818,163,
819,163,
820,164,0.1943428318404527
821,164,0.20515525419021502
822,164,
823,164,
824,164,
825,165,0.19200782840980674
826,165,0.20365052911374093
827,165,
828,165,
829,165,
830,166,0.19188292151321135
831,166,0.20317483187006938
832,166,
833,166,
834,166,
835,167,0.19051992077004748
836,167,0.200417185930866
837,167,
838,167,
839,167,
840,168,0.18886243890348592
841,168,0.2005032379474908
842,168,
843,168,
844,168,
845,169,0.18875110700776818
846,169,0.19762154119533196
847,169,
848,169,
849,169,
850,170,0.18733531457552818
851,170,0.19544925286368312
852,170,
853,170,
854,170,
855,171,0.18617079247347176
856,171,0.19218161561926028
857,171,
858,171,
859,171,
860,172,0.185709387958589
861,172,0.19139121660476766
862,172,
863,172,
864,172,
865,173,0.18433330679880977
866,173,0.1912385943753771
867,173,
868,173,
869,173,
870,174,0.18338049316075472
871,174,0.19048066906990252
872,174,
873,174,
874,174,
875,175,0.18281969738376325
876,175,0.18946353998196974
877,175,
878,175,
879,175,
880,176,0.18155559293258267
881,176,0.18660082469848047
882,176,
883,176,
884,176,
885,177,0.18077737687575737
886,177,0.18398233844108292
887,177,
888,177,
889,177,
890,178,0.1801075521183404
891,178,0.18072530472378054
892,178,
893,178,
894,178,
895,179,0.17888958770001345
896,179,0.18002406717428193
897,179,
898,179,
899,179,
900,180,0.17830567278097886
901,180,0.18001402635662994
902,180,
903,180,
904,180,
905,181,0.17860930485539625
906,181,0.178394515111998
907,181,
908,181,
909,181,
910,182,0.18021139782074033
911,182,0.17648618606543495
912,182,
913,182,
914,182,
915,183,0.1801515141216456
916,183,0.17333699734270894
917,183,
918,183,
919,183,
920,184,0.17653686796030604
921,184,0.1718576169904108
922,184,
923,184,
924,184,
925,185,0.17428783526663527
926,185,0.17026770328533242
927,185,
928,185,
929,185,
930,186,0.1752870812802012
931,186,0.16940817853713813
932,186,
933,186,
934,186,
935,187,0.17524672506259606
936,187,0.1686125841488324
937,187,
938,187,
939,187,
940,188,0.17301935900289744
941,188,0.1665107520123716
942,188,
943,188,
944,188,
945,189,0.1712983887336373
946,189,0.16513527688015062
947,189,
948,189,
949,189,
950,190,0.17149303764697787
951,190,0.16312347512869568
952,190,
953,190,
954,190,
955,191,0.17175764178281433
956,191,0.16219267555946112
957,191,
958,191,
959,191,
960,192,0.1703861714149903
961,192,0.16123481940452253
962,192,
963,192,
964,192,
965,193,0.1686939190580068
966,193,0.16045419581764306
967,193,
968,193,
969,193,
970,194,0.16799023323603568
971,194,0.1604072498900978
972,194,
973,194,
974,194,
975,195,0.16945441915261977
976,195,0.15907664578918496
977,195,
978,195,
979,195,
980,196,0.1774285720055301
981,196,0.15860565518273878
982,196,
983,196,
984,196,
985,197,0.1884787134498946
986,197,0.15758785037723136
987,197,
988,197,
989,197,
990,198,0.19394190248204632
991,198,0.1566654371578371
992,198,
993,198,
994,198,
995,199,0.17661529406999948
996,199,0.15476575197501935
997,199,
998,199,
999,199,
